url,project_name,commit
https://github.com/prestodb/presto,prestodb/presto,ed6ca78e7aaad8b875b6747d6dff9ddcc1b57f14
https://github.com/prestodb/presto,prestodb/presto,b71ed6907eeb7b482e7a64810337f3d87a235e0f
https://github.com/prestodb/presto,prestodb/presto,951a40856c0732baa466e8433ee590fec4057302
https://github.com/prestodb/presto,prestodb/presto,f1b1a7ca7c8689ee1491f38bcdfd1e389a3690dc
https://github.com/prestodb/presto,prestodb/presto,2026c008eef76b3b58f4538bfb9ca1ae9cc36660
https://github.com/prestodb/presto,prestodb/presto,25f00c45dbffb335579da586ea30f7d970d05f09
https://github.com/prestodb/presto,prestodb/presto,b0ba5829753d4ad97f17195001d04d6a1749ef02
https://github.com/prestodb/presto,prestodb/presto,bd7795c1fb56c1c745419f361e5d059ddf8e0bbb
https://github.com/prestodb/presto,prestodb/presto,fd2bf7d972c703a603f7ec043b96649347f7e184
https://github.com/prestodb/presto,prestodb/presto,f0b17d625caaa2aa742cec7e6d17c90b538ec66d
https://github.com/prestodb/presto,prestodb/presto,1994bfade1f05dfe87ae87627bfea1989e023bdb
https://github.com/prestodb/presto,prestodb/presto,0331a19613c9b9a3789b69ccd06433bd2b32c6e8
https://github.com/prestodb/presto,prestodb/presto,60716b23c899d7e93bd70664722c8dcd1551b420
https://github.com/prestodb/presto,prestodb/presto,5e2b949b1f134be0842572bc7995cc4004c62249
https://github.com/prestodb/presto,prestodb/presto,0b122975c5a8c462c827a70a805ee160ddf2a23e
https://github.com/prestodb/presto,prestodb/presto,8ee8f02eb519a67211be2fdec0ba053c08299d19
https://github.com/prestodb/presto,prestodb/presto,fe1afac5429cc425f2569773571ceb6310e32b1f
https://github.com/prestodb/presto,prestodb/presto,d288f4d5007d1eb70f49fc7aec72fd90e0341b6f
https://github.com/prestodb/presto,prestodb/presto,180910ae46e346276ed909cf40b12707f9e3a254
https://github.com/prestodb/presto,prestodb/presto,5d45fd80e4451c0853f7212b7adfb1e3b8efdcaf
https://github.com/prestodb/presto,prestodb/presto,c0e32e0e9a787708250f3c47f8f11567cbe679ae
https://github.com/prestodb/presto,prestodb/presto,b711196ddb565fa146bfdafedb7f24de06d796c9
https://github.com/prestodb/presto,prestodb/presto,41d882bf02fd12245c5b2f63cf7a11fbc811c42a
https://github.com/prestodb/presto,prestodb/presto,ab2c1a779e220f0363febab992f29e6ffbd4b449
https://github.com/prestodb/presto,prestodb/presto,674150787e0af5ff83797782ea97736a73d2cc86
https://github.com/prestodb/presto,prestodb/presto,133ba5e90ed6afe7ec68a612c59760ebb46a0e0a
https://github.com/prestodb/presto,prestodb/presto,5e70b8912b2c9c5e2afdab5b8f8360a373efd2f3
https://github.com/prestodb/presto,prestodb/presto,106c64aeaa3ce06e1916408c789b467479999aa9
https://github.com/prestodb/presto,prestodb/presto,6082756f91ee4a673980e13120c5ad46275eb60c
https://github.com/prestodb/presto,prestodb/presto,745ef8012510877df98a188a14dbe308b91e4014
https://github.com/prestodb/presto,prestodb/presto,63745e936e7de801ac14eea146e67d874b49120c
https://github.com/prestodb/presto,prestodb/presto,5937b4a0aeffef0f3f5bb1c710d6a4771e219f29
https://github.com/prestodb/presto,prestodb/presto,734faddea6fbf732d1a18733784dc9bc151e7330
https://github.com/prestodb/presto,prestodb/presto,68588eaa62061f1f1834d21288636b9ead71a810
https://github.com/prestodb/presto,prestodb/presto,27e5fb9d9558a0315831496539515154726d6156
https://github.com/prestodb/presto,prestodb/presto,15ce84d5413773fb2d7d1deddff92827c1b746e9
https://github.com/prestodb/presto,prestodb/presto,fafd75bf06180fe6a2b089fee45f9ad12b87e7df
https://github.com/prestodb/presto,prestodb/presto,fc46bcf66e82a21075892f22244bcb9ec8fd4800
https://github.com/prestodb/presto,prestodb/presto,541953e86801ca6b0635b23056d5b9ea0cbd3de3
https://github.com/prestodb/presto,prestodb/presto,ca30164debeeccf0c82e3eb1fc172eef8b596de6
https://github.com/prestodb/presto,prestodb/presto,be0af62cc3fbbf507506aaf2c4b3a0e8eff40772
https://github.com/prestodb/presto,prestodb/presto,cc939dcdfe4115b63444599db8bf05645b1341b3
https://github.com/prestodb/presto,prestodb/presto,834f8c359c5e6bcdefde4ff4a8fb7bebd91ba180
https://github.com/prestodb/presto,prestodb/presto,de7988457388e5c5d22361965f2e3b7337731ab0
https://github.com/prestodb/presto,prestodb/presto,a243254462954b207fc85fd0940137e7e12e46a3
https://github.com/prestodb/presto,prestodb/presto,17a522f4fcb57ab510f88077cc31dca839b32436
https://github.com/prestodb/presto,prestodb/presto,815f8796c7e8cef625fd16c44608116b9c66700b
https://github.com/prestodb/presto,prestodb/presto,acf79a56f5ab8d3d3f32eb719b7b7ee576d7ee6c
https://github.com/prestodb/presto,prestodb/presto,e0999f89c33214615dddf392ce5571467f84eb70
https://github.com/prestodb/presto,prestodb/presto,0bf60aa3a4731bc29d066556b31b84138706d0b8
https://github.com/prestodb/presto,prestodb/presto,47719adf737af3850104741af498480709108431
https://github.com/prestodb/presto,prestodb/presto,ac2c9f50ee19c01787f5a06b1d4c93f78bf2a6f9
https://github.com/prestodb/presto,prestodb/presto,85446dd60751409efa569aac759a788067e3da40
https://github.com/prestodb/presto,prestodb/presto,45bd496c3a1c926750caf7df6b45f7b619fc59f5
https://github.com/prestodb/presto,prestodb/presto,1515524518f6cdf74301d02974b7833b159e09bf
https://github.com/prestodb/presto,prestodb/presto,15bc4658283da0a17a74df4eb6f3525dacac5c12
https://github.com/prestodb/presto,prestodb/presto,5f8eabf9e2498a8f8c354856b6a231cb18fdd09a
https://github.com/prestodb/presto,prestodb/presto,0e39827d68f533833049b42eda691082b735fcb2
https://github.com/prestodb/presto,prestodb/presto,f4ab6e32c5cd8f6da36aa239598d4346a62de324
https://github.com/prestodb/presto,prestodb/presto,f29d92dfa49ad707fe866a72a20a521db7e65aa8
https://github.com/prestodb/presto,prestodb/presto,d885c77f098b7efc49c145e879ccebe8e1a6adc5
https://github.com/prestodb/presto,prestodb/presto,d741c5d67b1413cc469eb9a5d15287c819bac44f
https://github.com/prestodb/presto,prestodb/presto,4504dddf965325c0532c47408cbf9b01e3ca515b
https://github.com/prestodb/presto,prestodb/presto,4c1e1bbb8a3cf8b657557272e37336211e751d34
