project;repo_file_path_reduced;refs_count
elastic/elasticsearch;/elastic_elasticsearch/modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/gateway/snapshot/TransportGatewaySnapshotAction.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/refresh/TransportRefreshAction.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/status/ShardStatus.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/elasticsearch/src/main/java/org/elasticsearch/action/mlt/MoreLikeThisRequest.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/elasticsearch/src/main/java/org/elasticsearch/action/support/replication/TransportShardReplicationOperationAction.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/elasticsearch/src/main/java/org/elasticsearch/common/compress/lzf/ChunkEncoder.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/elasticsearch/src/main/java/org/elasticsearch/index/mapper/MapperService.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/elasticsearch/src/main/java/org/elasticsearch/index/mapper/xcontent/XContentDocumentMapper.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/elasticsearch/src/main/java/org/elasticsearch/index/query/QueryBuilders.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/elasticsearch/src/test/java/org/elasticsearch/cluster/metadata/MappingMetaDataParserTests.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/lang-groovy/src/test/java/org/elasticsearch/messy/tests/ContextAndHeaderTransportTests.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/lang-mustache/src/test/java/org/elasticsearch/messy/tests/ContextAndHeaderTransportTests.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/lang-painless/src/main/java/org/elasticsearch/painless/AnalyzerCaster.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/lang-painless/src/main/java/org/elasticsearch/painless/MethodWriter.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/lang-painless/src/main/java/org/elasticsearch/painless/PainlessParser.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/reindex/src/main/java/org/elasticsearch/index/reindex/AbstractAsyncBulkIndexByScrollAction.java;6
elastic/elasticsearch;/elastic_elasticsearch/modules/test/integration/src/test/java/org/elasticsearch/test/integration/search/SingleInstanceEmbeddedSearchTests.java;6
elastic/elasticsearch;/elastic_elasticsearch/plugins/ingest-geoip/src/test/java/org/elasticsearch/ingest/geoip/GeoIpProcessorFactoryTests.java;6
elastic/elasticsearch;/elastic_elasticsearch/plugins/ingest/src/main/java/org/elasticsearch/ingest/IngestDocument.java;6
elastic/elasticsearch;/elastic_elasticsearch/plugins/ingest/src/main/java/org/elasticsearch/plugin/ingest/transport/simulate/SimulatePipelineRequest.java;6
elastic/elasticsearch;/elastic_elasticsearch/plugins/lang-groovy/src/test/java/org/elasticsearch/messy/tests/BulkTests.java;6
elastic/elasticsearch;/elastic_elasticsearch/plugins/repository-hdfs/src/main/java/org/elasticsearch/repositories/hdfs/HdfsRepository.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/apache/lucene/queries/ExtendedCommonTermsQuery.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/action/admin/cluster/node/restart/NodesRestartRequest.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/flush/ShardFlushRequest.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/refresh/RefreshRequest.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/status/GatewaySnapshotStatus.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/action/admin/indices/warmer/put/PutWarmerResponse.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/action/bulk/BulkShardRequest.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/action/support/master/MasterNodeOperationRequest.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/cluster/metadata/MetaDataCreateIndexService.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/cluster/metadata/MetaDataMappingService.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/common/bloom/ObsBloomFilter.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/common/io/stream/StreamOutput.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/common/lucene/Lucene.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/common/lucene/search/XMoreLikeThis.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/common/rounding/TimeZoneRounding.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/common/settings/ImmutableSettings.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/common/Table.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/gateway/GatewayMetaState.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/index/cache/CacheStats.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/index/fielddata/ordinals/MultiOrdinals.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/index/fielddata/plain/PackedArrayAtomicFieldData.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/index/mapper/core/DoubleFieldMapper.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/index/mapper/core/LongFieldMapper.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/index/mapper/DocumentMapperParser.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/index/mapper/internal/ParentFieldMapper.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/index/query/IndexQueryParserService.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/index/service/InternalIndexService.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/indices/InternalIndicesService.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/indices/memory/IndexingMemoryController.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/indices/recovery/RecoveryState.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/search/aggregations/bucket/significant/heuristics/ScriptHeuristic.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/search/aggregations/bucket/terms/GlobalOrdinalsStringTermsAggregator.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/search/aggregations/bucket/terms/TermsBuilder.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/search/suggest/Suggest.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/main/java/org/elasticsearch/threadpool/ThreadPool.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/test/java/org/elasticsearch/common/recycler/AbstractRecyclerTests.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/test/java/org/elasticsearch/get/GetActionTests.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/test/java/org/elasticsearch/plugin/mapper/attachments/test/MultipleAttachmentIntegrationTests.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/test/java/org/elasticsearch/river/RiverTests.java;6
elastic/elasticsearch;/elastic_elasticsearch/src/test/java/org/elasticsearch/test/junit/listeners/ReproduceInfoPrinter.java;6
facebook/facebook-android-sdk;/facebook_facebook-android-sdk/facebook/src/com/facebook/FileLruCache.java;6
facebook/facebook-android-sdk;/facebook_facebook-android-sdk/facebook/src/com/facebook/InsightsLogger.java;6
facebook/facebook-android-sdk;/facebook_facebook-android-sdk/facebook/src/com/facebook/internal/AttributionIdentifiers.java;6
facebook/facebook-android-sdk;/facebook_facebook-android-sdk/facebook/src/com/facebook/share/internal/ShareInternalUtility.java;6
facebook/facebook-android-sdk;/facebook_facebook-android-sdk/facedroid/src/com/facebook/facedroid/Stream.java;6
facebook/fresco;/facebook_fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/cache/BufferedDiskCache.java;6
facebook/fresco;/facebook_fresco/imagepipeline/src/test/java/com/facebook/imagepipeline/producers/BitmapMemoryCacheGetProducerTest.java;6
facebook/fresco;/facebook_fresco/imagepipeline/src/test/java/com/facebook/imagepipeline/producers/EncodedMemoryCacheProducerTest.java;6
google/iosched;/google_iosched/android/src/com/google/android/apps/iosched/ui/tablet/MapMultiPaneActivity.java;6
google/j2objc;/google_j2objc/guava/sources/com/google/common/collect/FilteredEntryMultimap.java;6
google/j2objc;/google_j2objc/guava/sources/com/google/common/collect/HashBiMap.java;6
google/j2objc;/google_j2objc/jre_emul/android/libcore/luni/src/main/java/java/util/regex/Matcher.java;6
google/j2objc;/google_j2objc/jre_emul/android/libcore/luni/src/main/java/java/util/zip/ZipOutputStream.java;6
google/j2objc;/google_j2objc/jre_emul/apache_harmony/classlib/modules/archive/src/main/java/java/util/zip/InflaterInputStream.java;6
google/j2objc;/google_j2objc/jre_emul/apache_harmony/classlib/modules/luni/src/main/java/java/io/OutputStreamWriter.java;6
google/j2objc;/google_j2objc/jre_emul/apache_harmony/classlib/modules/luni/src/main/java/java/io/PushbackInputStream.java;6
google/j2objc;/google_j2objc/jre_emul/apache_harmony/classlib/modules/luni/src/main/java/java/lang/Integer.java;6
google/j2objc;/google_j2objc/jre_emul/apache_harmony/classlib/modules/luni/src/main/java/java/util/TreeSet.java;6
google/j2objc;/google_j2objc/src/main/java/com/google/devtools/j2objc/gen/ObjectiveCImplementationGenerator.java;6
google/j2objc;/google_j2objc/translator/src/main/java/com/google/devtools/j2objc/translate/ArrayRewriter.java;6
google/j2objc;/google_j2objc/translator/src/main/java/com/google/devtools/j2objc/types/HeaderImportCollector.java;6
junit-team/junit4;/junit-team_junit4/junit/swingui/TestRunner.java;6
junit-team/junit4;/junit-team_junit4/src/main/java/org/junit/internal/runners/ParentRunner.java;6
junit-team/junit4;/junit-team_junit4/src/main/java/org/junit/runners/model/FrameworkMethod.java;6
junit-team/junit4;/junit-team_junit4/src/org/junit/experimental/theories/Theories.java;6
junit-team/junit4;/junit-team_junit4/src/org/junit/internal/runners/ParentRunner.java;6
junit-team/junit4;/junit-team_junit4/src/test/java/org/junit/tests/running/classes/TestClassTest.java;6
Netflix/Hystrix;/Netflix_Hystrix/hystrix-contrib/hystrix-metrics-event-stream/src/main/java/com/netflix/hystrix/contrib/sample/stream/HystrixConfigSseServlet.java;6
Netflix/Hystrix;/Netflix_Hystrix/hystrix-contrib/hystrix-metrics-event-stream/src/main/java/com/netflix/hystrix/contrib/sample/stream/HystrixUtilizationSseServlet.java;6
Netflix/Hystrix;/Netflix_Hystrix/hystrix-core/src/main/java/com/netflix/hystrix/HystrixCommandProperties.java;6
orhanobut/logger;/orhanobut_logger/logger/src/main/java/com/orhanobut/logger/Settings.java;6
PhilJay/MPAndroidChart;/PhilJay_MPAndroidChart/MPChartLib/src/com/github/mikephil/charting/Chart.java;6
PhilJay/MPAndroidChart;/PhilJay_MPAndroidChart/MPChartLib/src/com/github/mikephil/charting/data/CandleDataSet.java;6
PhilJay/MPAndroidChart;/PhilJay_MPAndroidChart/MPChartLib/src/com/github/mikephil/charting/data/realm/base/RealmBaseDataSet.java;6
prestodb/presto;/prestodb_presto/presto-client/src/main/java/com/facebook/presto/client/ClientTypeSignature.java;6
prestodb/presto;/prestodb_presto/presto-client/src/main/java/com/facebook/presto/client/StatementClient.java;6
prestodb/presto;/prestodb_presto/presto-hive/src/main/java/com/facebook/presto/hive/metastore/CachingHiveMetastore.java;6
prestodb/presto;/prestodb_presto/presto-hive/src/main/java/com/facebook/presto/hive/orc/json/SliceDictionaryJsonReader.java;6
prestodb/presto;/prestodb_presto/presto-hive/src/main/java/com/facebook/presto/hive/PrestoS3FileSystem.java;6
prestodb/presto;/prestodb_presto/presto-hive/src/test/java/com/facebook/presto/hive/metastore/MockHiveMetastoreClient.java;6
prestodb/presto;/prestodb_presto/presto-jdbc/src/main/java/com/facebook/presto/jdbc/PrestoStatement.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/block/snappy/SnappyBlock.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/byteCode/ClassDefinition.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/execution/QueryManagerConfig.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/execution/SqlTask.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/operator/aggregation/ApproximateSetAggregation.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/operator/aggregation/CountAggregation.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/operator/aggregation/state/MaxOrMinByStateFactory.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/operator/aggregation/state/MaxOrMinByStateSerializer.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/operator/PipelineContext.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/sql/ExpressionFormatter.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/sql/planner/DistributedLogicalPlanner.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/sql/planner/optimizations/WindowFilterPushDown.java;6
prestodb/presto;/prestodb_presto/presto-main/src/main/java/com/facebook/presto/sql/planner/TranslationMap.java;6
prestodb/presto;/prestodb_presto/presto-main/src/test/java/com/facebook/presto/operator/scalar/TestJsonExtract.java;6
prestodb/presto;/prestodb_presto/presto-main/src/test/java/com/facebook/presto/TestQueries.java;6
prestodb/presto;/prestodb_presto/presto-ml/src/main/java/com/facebook/presto/ml/type/ModelType.java;6
prestodb/presto;/prestodb_presto/presto-spi/src/main/java/com/facebook/presto/spi/block/DictionaryBlock.java;6
prestodb/presto;/prestodb_presto/src/main/java/com/facebook/presto/block/dictionary/DictionaryEncodedCursor.java;6
prestodb/presto;/prestodb_presto/src/main/java/com/facebook/presto/BlockBuilder.java;6
realm/realm-java;/realm_realm-java/examples/concurrencyExample/src/main/java/io/realm/examples/concurrency/RealmExampleActivity.java;6
realm/realm-java;/realm_realm-java/realm/realm-library/src/androidTest/java/io/realm/SortTest.java;6
realm/realm-java;/realm_realm-java/realm/src/androidTest/java/io/realm/tests/api/RealmTest.java;6
realm/realm-java;/realm_realm-java/realm/src/androidTest/java/io/realm/tests/api/RealmTest.java.old;6
realm/realm-java;/realm_realm-java/src/main/java/com/tightdb/generated/Test.java;6
realm/realm-java;/realm_realm-java/test/concurrencyExample/src/main/java/io/realm/examples/concurrency/RealmExampleActivity.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/EndpointHandlerMapping.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/rich/MultiMetricRichGaugeReader.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/rich/RichGauge.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/security/AbstractAuthenticationAuditListener.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/security/AuthenticationAuditListener.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/trace/WebRequestTraceFilter.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/mvc/HealthMvcEndpointTests.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/freemarker/FreeMarkerProperties.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/groovy/template/GroovyTemplateProperties.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/jms/activemq/ActiveMQProperties.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/GzipFilterProperties.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/ws/WsProperties.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/condition/ConditionalOnJavaTests.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/data/elasticsearch/ElasticsearchRepositoriesAutoConfigurationTests.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/data/mongo/MongoRepositoriesAutoConfigurationTests.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/web/JspTemplateAvailabilityProviderTests.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/ScriptCommand.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-cli/src/main/java/org/springframework/boot/cli/SpringCli.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/DevToolsProperties.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-samples/spring-boot-sample-actuator/src/test/java/sample/actuator/EndpointsPropertiesSampleActuatorApplicationTests.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot-tools/spring-boot-configuration-metadata/src/main/java/org/springframework/boot/configurationmetadata/ConfigurationMetadataRepositoryJsonBuilder.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot/src/main/java/org/springframework/boot/bind/RelaxedDataBinder.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot/src/main/java/org/springframework/boot/logging/AbstractLoggingSystem.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot/src/test/java/org/springframework/boot/context/web/ErrorPageFilterTests.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot/src/test/java/org/springframework/boot/logging/LoggingApplicationListenerTests.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot/src/test/java/org/springframework/boot/test/SpringApplicationContextLoader.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-boot/src/test/java/org/springframework/boot/web/client/RestTemplateBuilderTests.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-bootstrap-actuator/src/main/java/org/springframework/bootstrap/actuate/security/AuthenticationAuditListener.java;6
spring-projects/spring-boot;/spring-projects_spring-boot/spring-bootstrap/src/main/java/org/springframework/bootstrap/StartupInfoLogger.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanFactory.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.beans/src/main/java/org/springframework/beans/factory/support/BeanDefinitionValueResolver.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.beans/src/main/java/org/springframework/beans/factory/support/DefaultListableBeanFactory.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.config.java/src/main/java/org/springframework/config/java/support/AbstractConfigurationClassProcessor.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.context/src/main/java/org/springframework/context/annotation/AnnotationConfigApplicationContext.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.context/src/test/java/org/springframework/jmx/support/MBeanServerConnectionFactoryBeanTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.core/src/main/java/org/springframework/core/convert/support/MapToMapConverter.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.core/src/main/java/org/springframework/util/AntPatchStringMatcher.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.expression/src/main/java/org/springframework/expression/spel/ast/Indexer.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.expression/src/main/java/org/springframework/expression/spel/generated/SpringExpressionsLexer.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.expression/src/main/java/org/springframework/expression/spel/support/StandardEvaluationContext.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.expression/src/test/java/org/springframework/expression/spel/EvaluationTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.jdbc/src/main/java/org/springframework/jdbc/datasource/embedded/DerbyEmbeddedDatabaseConfigurer.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/DispatcherServlet.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/handler/AbstractHandlerMapping.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.web.servlet/src/main/java/org/springframework/web/servlet/mvc/method/annotation/support/AbstractMessageConverterMethodProcessor.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.web.servlet/src/test/java/org/springframework/web/servlet/handler/HandlerMethodMappingTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.web.servlet/src/test/java/org/springframework/web/servlet/mvc/method/annotation/ExceptionHandlerExceptionResolverTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.web.servlet/src/test/java/org/springframework/web/servlet/mvc/method/annotation/support/DefaultMethodReturnValueHandlerTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.web.servlet/src/test/java/org/springframework/web/servlet/mvc/method/annotation/support/RequestResponseBodyMethodProcessorTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/org.springframework.web/src/test/java/org/springframework/web/method/annotation/support/RequestParamMethodArgumentResolverTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-aop/src/main/java/org/springframework/aop/interceptor/AsyncExecutionInterceptor.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/support/BeanDefinitionValueResolver.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/support/BeanDefinitionTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-beans/src/test/java/org/springframework/beans/factory/support/DefinitionMetadataEqualsHashCodeTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-context-support/src/test/java/org/springframework/mail/javamail/InternetAddressEditorTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-context/src/main/java/org/springframework/context/event/ApplicationListenerMethodAdapter.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-context/src/main/java/org/springframework/validation/DataBinder.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-context/src/test/java/org/springframework/context/annotation/AnnotationBeanNameGeneratorTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-context/src/test/java/org/springframework/scripting/config/ScriptingDefaultsTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-core/src/main/java/org/springframework/core/io/support/ResourcePropertySource.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-core/src/main/java/org/springframework/util/xml/SimpleNamespaceContext.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-core/src/test/java/org/springframework/core/io/support/PathMatchingResourcePatternResolverTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-core/src/test/java/org/springframework/util/FileCopyUtilsTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-core/src/test/java/org/springframework/util/Log4jConfigurerTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-core/src/test/java/org/springframework/util/MethodInvokerTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/CompoundExpression.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/PropertyOrFieldReference.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-expression/src/test/java/org/springframework/expression/spel/standard/SpelParserTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-jms/src/main/java/org/springframework/jms/support/converter/MappingJackson2MessageConverter.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-messaging/src/main/java/org/springframework/messaging/simp/broker/DefaultSubscriptionRegistry.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-messaging/src/main/java/org/springframework/messaging/simp/handler/SimpleBrokerMessageHandler.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-messaging/src/main/java/org/springframework/messaging/simp/handler/UserDestinationMessageHandler.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-oxm/src/main/java/org/springframework/oxm/support/AbstractMarshaller.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-test/src/main/java/org/springframework/test/context/ContextCache.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-test/src/main/java/org/springframework/test/context/MetaAnnotationUtils.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-test/src/main/java/org/springframework/test/context/support/AbstractContextLoader.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-test/src/main/java/org/springframework/test/context/support/AbstractTestContextBootstrapper.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-test/src/main/java/org/springframework/test/context/support/TestPropertySourceUtils.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-test/src/test/java/org/springframework/test/context/ContextLoaderUtilsContextHierarchyTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-test/src/test/java/org/springframework/test/web/servlet/htmlunit/webdriver/MockMvcHtmlUnitDriverBuilderTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-tx/src/test/java/org/springframework/transaction/interceptor/TransactionAttributeSourceTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-tx/src/test/java/org/springframework/transaction/JndiJtaTransactionManagerTests.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-web/src/main/java/org/springframework/http/client/OkHttpClientHttpRequestFactory.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-web/src/main/java/org/springframework/http/converter/protobuf/ProtobufHttpMessageConverter.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-web/src/main/java/org/springframework/web/context/request/async/DeferredResult.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-web/src/main/java/org/springframework/web/context/request/async/WebAsyncManager.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-web/src/main/java/org/springframework/web/filter/ShallowEtagHeaderFilter.java;6
spring-projects/spring-framework;/spring-projects_spring-framework/spring-web/src/main/java/org/springframework/web/util/HtmlUtils.java;6
