project;repo_file_path_reduced;refs_count
apache_tomcat;org/apache/tomcat/util/http/fileupload/FileItemHeadersImpl.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/util/ProcedureTest.java;1
apache_tomcat;org/apache/catalina/deploy/ContextHandler.java;1
apache_derby;engine/org/apache/derby/impl/services/cache/ClockPolicy.java;3
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/derbynet/GetCurrentPropertiesTest.java;3
apache_tomcat;org/apache/tomcat/util/net/Nio2Channel.java;2
apache_tomcat;org/apache/coyote/http11/AbstractHttp11JsseProtocol.java;8
apache_tomcat;javax/servlet/AsyncEvent.java;2
apache_derby;tools/org/apache/derby/impl/tools/cslook/DB_StoredProcedure.java;1
apache_derby;engine/org/apache/derby/iapi/jdbc/BrokeredConnection30.java;3
apache_tomcat;org/apache/catalina/websocket/StreamInbound.java;5
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/jdbc4/BlobTest.java;3
apache_derby;testing/org/apache/derbyTesting/junit/IndexStatsUtil.java;4
apache_tomcat;org/apache/coyote/http11/upgrade/UpgradeAprServletInputStream.java;1
apache_tomcat;org/apache/tomcat/websocket/server/WsTimeout.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/upgradeTests/Changes10_3.java;2
apache_tomcat;org/apache/tomcat/websocket/UriTemplate.java;1
apache_tomcat;org/apache/tomcat/util/net/AbstractEndpoint.java;237
apache_tomcat;org/apache/tomcat/websocket/pojo/PojoUriTemplate.java;1
apache_derby;engine/org/apache/derby/impl/services/monitor/FileMonitor.java;1
apache_tomcat;org/apache/tomcat/util/http/fileupload/Closeable.java;1
apache_derby;client/org/apache/derby/jdbc/NonJNDIClientDataSource40.java;1
apache_derby;engine/org/apache/derby/impl/sql/execute/MultiProbeTableScanResultSet.java;1
apache_derby;client/org/apache/derby/client/am/LogicalCallableStatement40.java;1
apache_derby;engine/org/apache/derby/iapi/sql/dictionary/ColumnDescriptor.java;2
apache_tomcat;org/apache/tomcat/websocket/pojo/PojoMethodMapping.java;4
apache_derby;testing/org/apache/derbyTesting/system/oe/direct/Standard.java;6
apache_tomcat;org/apache/coyote/AbstractProtocolHandler.java;104
apache_tomcat;org/apache/tomcat/util/IntrospectionUtils.java;2
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/ProcedureTest.java;8
apache_tomcat;org/apache/catalina/filters/RequestFilter.java;1
apache_tomcat;org/apache/catalina/ssi/ByteArrayServletOutputStream.java;1
apache_tomcat;org/apache/websocket/ClientContainerImpl.java;1
apache_derby;engine/org/apache/derby/impl/jdbc/EmbedResultSet40.java;2
apache_tomcat;org/apache/catalina/authenticator/SSLAuthenticator.java;4
apache_tomcat;org/apache/tomcat/util/bcel/classfile/JavaClass.java;1
apache_tomcat;org/apache/coyote/http11/upgrade/UpgradeNioServletInputStream.java;2
apache_derby;engine/org/apache/derby/impl/sql/compile/DDLStatementNode.java;1
apache_derby;client/org/apache/derby/client/am/ClobOutputStream.java;2
apache_tomcat;org/apache/tomcat/util/descriptor/web/FilterMap.java;2
apache_derby;engine/org/apache/derby/impl/sql/compile/GroupByList.java;1
apache_tomcat;org/apache/tomcat/util/net/jsse/JSSEUtil.java;2
apache_derby;engine/org/apache/derby/impl/sql/compile/ResultSetNode.java;2
apache_derby;engine/org/apache/derby/impl/sql/execute/rts/ResultSetStatistics.java;1
apache_tomcat;org/apache/jasper/runtime/JspRuntimeLibrary.java;1
apache_tomcat;org/apache/tomcat/util/net/SSLUtilBase.java;3
apache_tomcat;org/apache/coyote/ajp/AjpAprProtocol.java;10
apache_derby;engine/org/apache/derby/impl/sql/GenericColumnDescriptor.java;1
apache_tomcat;org/apache/catalina/loader/WebappClassLoader.java;14
apache_tomcat;org/apache/catalina/connector/CoyoteAdapter.java;5
apache_tomcat;org/apache/tomcat/util/http/fileupload/util/mime/QuotedPrintableDecoder.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/jdbc4/TestConnectionMethods.java;4
apache_derby;engine/org/apache/derby/impl/store/access/conglomerate/GenericScanController.java;1
apache_derby;client/org/apache/derby/client/am/Connection.java;7
apache_derby;engine/org/apache/derby/impl/sql/compile/UpdateNode.java;3
apache_tomcat;org/apache/coyote/http11/upgrade/Nio2ServletInputStream.java;4
apache_derby;engine/org/apache/derby/iapi/types/SQLTime.java;4
apache_tomcat;org/apache/catalina/tribes/tipis/ReplicatedMap.java;1
apache_tomcat;org/apache/tomcat/websocket/WsFrameBase.java;4
apache_derby;engine/org/apache/derby/impl/sql/compile/CallStatementNode.java;1
apache_tomcat;org/apache/catalina/authenticator/jaspic/provider/modules/TomcatAuthModule.java;16
apache_derby;engine/org/apache/derby/impl/sql/compile/XMLOptTrace.java;1
apache_tomcat;org/apache/coyote/http11/Http11Protocol.java;11
apache_tomcat;org/apache/tomcat/util/scan/FileUrlNestedJar.java;1
apache_tomcat;org/apache/catalina/manager/ManagerServlet.java;5
apache_tomcat;org/apache/catalina/loader/WebappClassLoaderBase.java;8
apache_tomcat;org/apache/tomcat/websocket/pojo/PojoMessageHandlerPartialString.java;1
apache_tomcat;org/apache/catalina/authenticator/jaspic/provider/modules/SpnegoAuthModule.java;2
apache_tomcat;org/apache/tomcat/util/scan/DefaultJarScanner.java;1
apache_tomcat;org/apache/tomcat/util/threads/TaskThread.java;1
apache_tomcat;org/apache/catalina/util/MD5Encoder.java;1
apache_tomcat;org/apache/coyote/http11/InternalNioOutputBuffer.java;20
apache_tomcat;org/apache/catalina/connector/MapperListener.java;2
apache_derby;engine/org/apache/derby/impl/services/timer/SingletonTimerFactory.java;2
apache_derby;testing/org/apache/derbyTesting/junit/BaseTestCase.java;9
apache_derby;engine/org/apache/derby/impl/sql/execute/HashScanResultSet.java;4
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/SURBaseTest.java;1
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/upgradeTests/UpgradeTester.java;3
apache_derby;engine/org/apache/derby/impl/jdbc/EmbedConnection.java;29
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/OuterJoinTest.java;1
apache_tomcat;org/apache/tomcat/websocket/pojo/PojoMessageHandlerBasicBinary.java;1
apache_derby;testing/org/apache/derbyTesting/unitTests/junit/StreamUtilTest.java;1
apache_tomcat;org/apache/catalina/core/ApplicationFilterConfig.java;3
apache_derby;engine/org/apache/derby/iapi/types/DataValueFactoryImpl.java;13
apache_tomcat;org/apache/coyote/http11/upgrade/AbstractServletOutputStream.java;2
apache_derby;engine/org/apache/derby/iapi/jdbc/EngineCallableStatement40.java;1
apache_derby;drda/org/apache/derby/impl/drda/DRDAConnThread.java;17
apache_tomcat;org/apache/jasper/compiler/Generator.java;12
apache_derby;client/org/apache/derby/client/am/MessageId.java;1
apache_tomcat;org/apache/tomcat/websocket/PerMessageDeflate.java;1
apache_tomcat;javax/net/websocket/Decoder.java;4
apache_derby;engine/org/apache/derby/impl/store/access/btree/index/B2I.java;4
apache_derby;engine/org/apache/derby/iapi/jdbc/BrokeredStatement.java;9
apache_tomcat;org/apache/tomcat/util/net/NioChannel.java;7
apache_derby;client/org/apache/derby/client/am/Agent.java;1
apache_derby;engine/org/apache/derby/vti/XmlVTI.java;2
apache_derby;client/org/apache/derby/client/am/LogWriter.java;2
apache_derby;testing/org/apache/derbyTesting/functionTests/tests/lang/GrantRevokeDDLTest.java;1
apache_tomcat;org/apache/catalina/webresources/WarURLConnection.java;1
apache_derby;engine/org/apache/derby/iapi/types/NumberDataType.java;6
